season,season_game,matchday,candidate,rps
2023/24,80,9,fresh_always,0.13426068663606522
2023/24,81,9,fresh_always,0.08211367964160726
2023/24,82,10,fresh_always,0.3400190809979723
2023/24,83,10,fresh_always,0.17185931709722496
2023/24,84,10,fresh_always,0.13818569358400967
2023/24,85,10,fresh_always,0.1492115861112483
2023/24,86,10,fresh_always,0.36825603561585385
2023/24,87,10,fresh_always,0.15613953028381733
2023/24,88,10,fresh_always,0.3176139611627285
2023/24,89,10,fresh_always,0.15473981207073034
2023/24,90,10,fresh_always,0.47779478976896705
2023/24,91,11,fresh_always,0.18239926860252703
2023/24,92,11,fresh_always,0.01835666744440617
2023/24,93,11,fresh_always,0.16234793315465748
2023/24,94,11,fresh_always,0.1576666995857521
2023/24,95,11,fresh_always,0.14518708442856476
2023/24,96,11,fresh_always,0.13645107063180378
2023/24,97,11,fresh_always,0.1076940331110916
2023/24,98,11,fresh_always,0.13344713309881606
2023/24,99,11,fresh_always,0.12809049112653909
2023/24,100,12,fresh_always,0.0678571372593065
2023/24,101,12,fresh_always,0.14633506777944208
2023/24,102,12,fresh_always,0.31788564540897746
2023/24,103,12,fresh_always,0.22006058049590155
2023/24,104,12,fresh_always,0.15076727682895233
2023/24,105,12,fresh_always,0.1695193367021694
2023/24,106,12,fresh_always,0.1284223011933845
2023/24,107,12,fresh_always,0.1447898021651837
2023/24,108,12,fresh_always,0.14924572518839635
2023/24,109,13,fresh_always,0.3586827864777423
2023/24,110,13,fresh_always,0.060372084870835035
2023/24,111,13,fresh_always,0.057547816663648874
2023/24,112,13,fresh_always,0.18961204575055254
2023/24,113,13,fresh_always,0.16730675219311802
2023/24,114,13,fresh_always,0.1955524670250184
2023/24,115,13,fresh_always,0.21606643194802413
2023/24,116,13,fresh_always,0.33073367466889114
2023/24,117,14,fresh_always,0.184890430124148
2023/24,118,14,fresh_always,0.3172885764524186
2023/24,119,14,fresh_always,0.29245496051268416
2023/24,120,14,fresh_always,0.28148779485061004
2023/24,121,14,fresh_always,0.17260010930586467
2023/24,122,14,fresh_always,0.47260679267932126
2023/24,123,14,fresh_always,0.24298896158452568
2023/24,124,14,fresh_always,0.13580672032688984
2023/24,125,14,fresh_always,0.15220917802368544
2023/24,126,15,fresh_always,0.16514888520067567
2023/24,127,15,fresh_always,0.05738838699032714
2023/24,128,15,fresh_always,0.23230482321770282
2023/24,129,15,fresh_always,0.5029789945036288
2023/24,130,15,fresh_always,0.1477300878995113
2023/24,131,15,fresh_always,0.18275112034418123
2023/24,132,15,fresh_always,0.12515722082360783
2023/24,133,15,fresh_always,0.08466557921053644
2023/24,134,15,fresh_always,0.11830146276938878
2023/24,135,16,fresh_always,0.17393664898217054
2023/24,136,16,fresh_always,0.16385785332202019
2023/24,137,16,fresh_always,0.15037913016815338
2023/24,138,16,fresh_always,0.07671140334697645
2023/24,139,16,fresh_always,0.06526614646416598
2023/24,140,16,fresh_always,0.07804206529463767
2023/24,141,16,fresh_always,0.140385839607624
2023/24,142,16,fresh_always,0.14478883961807232
2023/24,143,16,fresh_always,0.2584797027988428
2023/24,144,17,fresh_always,0.02253806253154776
2023/24,145,17,fresh_always,0.1740888959106339
2023/24,146,17,fresh_always,0.15177362359845534
2023/24,147,17,fresh_always,0.5227634427218715
2023/24,148,17,fresh_always,0.14804155202868816
2023/24,149,17,fresh_always,0.11388712511892296
2023/24,150,17,fresh_always,0.15915903033197698
2023/24,151,17,fresh_always,0.15265818285986038
2023/24,152,17,fresh_always,0.411170589550906
2023/24,153,18,fresh_always,0.16687902578184638
2023/24,154,18,fresh_always,0.22683341146543812
2023/24,155,18,fresh_always,0.11924652852457468
2023/24,156,18,fresh_always,0.13015499113056522
2023/24,157,18,fresh_always,0.4023993686747033
2023/24,158,18,fresh_always,0.14556592427630746
2023/24,159,18,fresh_always,0.4028239412655097
2023/24,160,18,fresh_always,0.7106299073760706
2023/24,161,18,fresh_always,0.021618453458059454
2023/24,162,19,fresh_always,0.23450464128735216
2023/24,163,19,fresh_always,0.28734624532024367
2023/24,164,19,fresh_always,0.08282812571200326
2023/24,165,19,fresh_always,0.14525841555017385
2023/24,166,19,fresh_always,0.24567968035362273
2023/24,167,19,fresh_always,0.16984067539369865
2023/24,168,19,fresh_always,0.19098698446904502
2023/24,169,19,fresh_always,0.09540802984848018
2023/24,170,19,fresh_always,0.14937204646870278
2023/24,171,20,fresh_always,0.17593165558550797
2023/24,172,20,fresh_always,0.4313563514214317
2023/24,173,20,fresh_always,0.36836168047568674
2023/24,174,20,fresh_always,0.15517619932443658
2023/24,175,20,fresh_always,0.14402876070731319
2023/24,176,20,fresh_always,0.026603370700939846
2023/24,177,20,fresh_always,0.054686983985387544
2023/24,178,20,fresh_always,0.1360265183633461
2023/24,179,20,fresh_always,0.07112168265061003
2023/24,180,20,fresh_always,0.1567401506830339
2023/24,181,21,fresh_always,0.0968857201409577
2023/24,182,21,fresh_always,0.19575078714643093
2023/24,183,21,fresh_always,0.4053242309795733
2023/24,184,21,fresh_always,0.20014166013749343
2023/24,185,21,fresh_always,0.19560397162372722
2023/24,186,21,fresh_always,0.14748134169991273
2023/24,187,21,fresh_always,0.16670588936836486
2023/24,188,21,fresh_always,0.07225599937435019
2023/24,189,21,fresh_always,0.2532873065813871
2023/24,190,22,fresh_always,0.2618341090655151
2023/24,191,22,fresh_always,0.49634698401018607
2023/24,192,22,fresh_always,0.08875368768534625
2023/24,193,22,fresh_always,0.06402483169010612
2023/24,194,22,fresh_always,0.13594060192457766
2023/24,195,22,fresh_always,0.05771062002026587
2023/24,196,22,fresh_always,0.15204820783031184
2023/24,197,22,fresh_always,0.1492775083652628
2023/24,198,22,fresh_always,0.5286800085839432
2023/24,199,23,fresh_always,0.09105093307753039
2023/24,200,23,fresh_always,0.0844467821253645
2023/24,201,23,fresh_always,0.17232883833180418
2023/24,202,23,fresh_always,0.1799271035720106
2023/24,203,23,fresh_always,0.14431569332662567
2023/24,204,23,fresh_always,0.32125081567977093
2023/24,205,23,fresh_always,0.13677143414817017
2023/24,206,23,fresh_always,0.4959746028780596
2023/24,207,23,fresh_always,0.1992465593364017
2023/24,208,24,fresh_always,0.18081013803490792
2023/24,209,24,fresh_always,0.3080834967128792
2023/24,210,24,fresh_always,0.17459706965551675
2023/24,211,24,fresh_always,0.23343965445347864
2023/24,212,24,fresh_always,0.17024138681892054
2023/24,213,24,fresh_always,0.12667241637241813
2023/24,214,24,fresh_always,0.18456844327778751
2023/24,215,24,fresh_always,0.05537311363610281
2023/24,216,24,fresh_always,0.15437958158498158
2023/24,217,25,fresh_always,0.051815963460427716
2023/24,218,25,fresh_always,0.1870030219697275
2023/24,219,25,fresh_always,0.0312779614186505
2023/24,220,25,fresh_always,0.15409114113492747
2023/24,221,25,fresh_always,0.08841558623917657
2023/24,222,25,fresh_always,0.1817816919796282
2023/24,223,25,fresh_always,0.282313872350468
2023/24,224,25,fresh_always,0.1765230331607651
2023/24,225,25,fresh_always,0.06163258822682535
2023/24,226,26,fresh_always,0.09755532684679005
2023/24,227,26,fresh_always,0.15437380049156357
2023/24,228,26,fresh_always,0.21842274717685453
2023/24,229,26,fresh_always,0.3343084438289127
2023/24,230,26,fresh_always,0.1359259043025025
2023/24,231,26,fresh_always,0.13710510585167976
2023/24,232,26,fresh_always,0.035309466074576995
2023/24,233,26,fresh_always,0.12847029901082163
2023/24,234,26,fresh_always,0.11731182889794552
2023/24,235,27,fresh_always,0.5753000607269426
2023/24,236,27,fresh_always,0.34171739045184946
2023/24,237,27,fresh_always,0.17553809471549914
2023/24,238,27,fresh_always,0.03153907686865633
2023/24,239,27,fresh_always,0.16436946218715182
2023/24,240,27,fresh_always,0.33344917363292603
2023/24,241,27,fresh_always,0.2125915407069239
2023/24,242,27,fresh_always,0.2639970395521585
2023/24,243,27,fresh_always,0.1619713291866118
2023/24,244,28,fresh_always,0.17572229521112387
2023/24,245,28,fresh_always,0.5339872013723042
2023/24,246,28,fresh_always,0.17724575747282134
2023/24,247,28,fresh_always,0.2561902622730931
2023/24,248,28,fresh_always,0.11105547830297102
2023/24,249,28,fresh_always,0.24972279783832274
2023/24,250,28,fresh_always,0.05421023497337614
2023/24,251,28,fresh_always,0.19524963795069875
2023/24,252,28,fresh_always,0.39659355503575366
2023/24,253,29,fresh_always,0.15684684282387318
2023/24,254,29,fresh_always,0.11008731682049963
2023/24,255,29,fresh_always,0.13726686634344282
2023/24,256,29,fresh_always,0.012499068226833283
2023/24,257,29,fresh_always,0.19285408281508576
2023/24,258,29,fresh_always,0.05829136729750313
2023/24,259,29,fresh_always,0.09703842852004457
2023/24,260,29,fresh_always,0.1492959553871675
2023/24,261,29,fresh_always,0.02766551237709706
2023/24,262,30,fresh_always,0.15038461769891087
2023/24,263,30,fresh_always,0.47111158950111365
2023/24,264,30,fresh_always,0.10440999560049859
2023/24,265,30,fresh_always,0.12116354710796311
2023/24,266,30,fresh_always,0.20534234389873585
2023/24,267,30,fresh_always,0.13998410450667295
2023/24,268,30,fresh_always,0.1353603440563937
2023/24,269,30,fresh_always,0.45830959551742734
2023/24,270,30,fresh_always,0.14178825887705865
2023/24,271,31,fresh_always,0.1950763706666302
2023/24,272,31,fresh_always,0.13424994439117915
2023/24,273,31,fresh_always,0.37542368347635546
2023/24,274,31,fresh_always,0.16705979718152378
2023/24,275,31,fresh_always,0.3757775991989466
2023/24,276,31,fresh_always,0.04664110003401896
2023/24,277,31,fresh_always,0.20754255982440556
2023/24,278,31,fresh_always,0.14613059447198565
2023/24,279,31,fresh_always,0.19301812062435347
2023/24,280,32,fresh_always,0.19991029124443174
2023/24,281,32,fresh_always,0.05422892498328101
2023/24,282,32,fresh_always,0.14598586035472963
2023/24,283,32,fresh_always,0.2312161502326904
2023/24,284,32,fresh_always,0.0844367544653906
2023/24,285,32,fresh_always,0.14728965257626372
2023/24,286,32,fresh_always,0.11221720947400214
2023/24,287,32,fresh_always,0.1286291487192322
2023/24,288,32,fresh_always,0.35899444038658607
2023/24,289,33,fresh_always,0.1109830391163791
2023/24,290,33,fresh_always,0.22104777912015827
2023/24,291,33,fresh_always,0.28139824964221305
2023/24,292,33,fresh_always,0.150440589677453
2023/24,293,33,fresh_always,0.14621324080254963
2023/24,294,33,fresh_always,0.25743149725345116
2023/24,295,33,fresh_always,0.0926765898860054
2023/24,296,33,fresh_always,0.16857330758984732
2023/24,297,33,fresh_always,0.05124860755541311
2023/24,298,34,fresh_always,0.13962507053652448
2023/24,299,34,fresh_always,0.13960842524440426
2023/24,300,34,fresh_always,0.16065365244484137
2023/24,301,34,fresh_always,0.018223942096201224
2023/24,302,34,fresh_always,0.05416564924318677
2023/24,303,34,fresh_always,0.28761539337865216
2023/24,304,34,fresh_always,0.3008527816400517
2023/24,305,34,fresh_always,0.02551407650031644
2023/24,306,34,fresh_always,0.5176858748838655
2023/24,1,1,bookmaker,0.04059595490627969
2023/24,2,1,bookmaker,0.07478159838260362
2023/24,3,1,bookmaker,0.10234931610306838
2023/24,4,1,bookmaker,0.12509317449152357
2023/24,5,1,bookmaker,0.34762658303142585
2023/24,6,1,bookmaker,0.13699698899954962
2023/24,7,1,bookmaker,0.23620304373989626
2023/24,8,1,bookmaker,0.19395571880420354
2023/24,9,1,bookmaker,0.0712648894791625
2023/24,10,2,bookmaker,0.09948350616762874
2023/24,11,2,bookmaker,0.131883060380216
2023/24,12,2,bookmaker,0.20887488148749234
2023/24,13,2,bookmaker,0.1221397642071565
2023/24,14,2,bookmaker,0.3575865916759421
2023/24,15,2,bookmaker,0.20743533346964005
2023/24,16,2,bookmaker,0.16299107618997488
2023/24,17,2,bookmaker,0.12688037935604712
2023/24,18,2,bookmaker,0.008886162353453316
2023/24,19,3,bookmaker,0.29686660465962367
2023/24,20,3,bookmaker,0.139348377124302
2023/24,21,3,bookmaker,0.024330630377926786
2023/24,22,3,bookmaker,0.2623222807032422
2023/24,23,3,bookmaker,0.2714401358708593
2023/24,24,3,bookmaker,0.2197762915734319
2023/24,25,3,bookmaker,0.031453662144829184
2023/24,26,3,bookmaker,0.13755450246081574
2023/24,27,3,bookmaker,0.1789521210541998
2023/24,28,4,bookmaker,0.19935140298633555
2023/24,29,4,bookmaker,0.22563912720182797
2023/24,30,4,bookmaker,0.33746063154456796
2023/24,31,4,bookmaker,0.2691563695626543
2023/24,32,4,bookmaker,0.19388587698908927
2023/24,33,4,bookmaker,0.1272443361483333
2023/24,34,4,bookmaker,0.03274147727806012
2023/24,35,4,bookmaker,0.2217814155564439
2023/24,36,4,bookmaker,0.13688171239109914
2023/24,37,5,bookmaker,0.05241882086479928
2023/24,38,5,bookmaker,0.2485353527824571
2023/24,39,5,bookmaker,0.12004540154254145
2023/24,40,5,bookmaker,0.010569427929713293
2023/24,41,5,bookmaker,0.2259149606064822
2023/24,42,5,bookmaker,0.10489864865735392
2023/24,43,5,bookmaker,0.36559046176029636
2023/24,44,5,bookmaker,0.021231910515044257
2023/24,45,5,bookmaker,0.1366943649546577
2023/24,46,6,bookmaker,0.19997156492513474
2023/24,47,6,bookmaker,0.17698351054020944
2023/24,48,6,bookmaker,0.09789668106905319
2023/24,49,6,bookmaker,0.19394866880231112
2023/24,50,6,bookmaker,0.24832694910420644
2023/24,51,6,bookmaker,0.3305526296674687
2023/24,52,6,bookmaker,0.3279989262062281
2023/24,53,6,bookmaker,0.3211800189235664
2023/24,54,6,bookmaker,0.1479929367702311
2023/24,55,7,bookmaker,0.14204682987608147
2023/24,56,7,bookmaker,0.14305480741605536
2023/24,57,7,bookmaker,0.3004343452312545
2023/24,58,7,bookmaker,0.11165147645068556
2023/24,59,7,bookmaker,0.2570636913130332
2023/24,60,7,bookmaker,0.4519638395173627
2023/24,61,7,bookmaker,0.010085784219271103
2023/24,62,7,bookmaker,0.13131184169799515
2023/24,63,7,bookmaker,0.03290079610402638
2023/24,64,8,bookmaker,0.03506519850163687
2023/24,65,8,bookmaker,0.04139710237528125
2023/24,66,8,bookmaker,0.1274486754896515
2023/24,67,8,bookmaker,0.29135063612173195
2023/24,68,8,bookmaker,0.3879186493275873
2023/24,69,8,bookmaker,0.06812223202491517
2023/24,70,8,bookmaker,0.12868076308047008
2023/24,71,8,bookmaker,0.24582167585571968
2023/24,72,8,bookmaker,0.3046066041317156
2023/24,73,9,bookmaker,0.13123486474644885
2023/24,74,9,bookmaker,0.11181096712706198
2023/24,75,9,bookmaker,0.250604413016673
2023/24,76,9,bookmaker,0.004086376424434493
2023/24,77,9,bookmaker,0.29164746141827247
2023/24,78,9,bookmaker,0.4883183442889441
2023/24,79,9,bookmaker,0.07220026200301828
2023/24,80,9,bookmaker,0.13918150180606378
2023/24,81,9,bookmaker,0.027499197834253416
2023/24,82,10,bookmaker,0.3196642322278858
2023/24,83,10,bookmaker,0.0829718627520752
2023/24,84,10,bookmaker,0.15079328563370367
2023/24,85,10,bookmaker,0.1504866174832427
2023/24,86,10,bookmaker,0.459106895567792
2023/24,87,10,bookmaker,0.13810968162564843
2023/24,88,10,bookmaker,0.3059171958942749
2023/24,89,10,bookmaker,0.17792033816141814
2023/24,90,10,bookmaker,0.50670011986841
2023/24,91,11,bookmaker,0.23027325368343304
2023/24,92,11,bookmaker,0.009885928780899776
2023/24,93,11,bookmaker,0.2485531366591249
2023/24,94,11,bookmaker,0.14054729892120976
2023/24,95,11,bookmaker,0.13342035064869892
2023/24,96,11,bookmaker,0.13367282854565296
2023/24,97,11,bookmaker,0.04542603256859398
2023/24,98,11,bookmaker,0.1321316063046905
2023/24,99,11,bookmaker,0.06891815923668679
2023/24,100,12,bookmaker,0.03196629541190839
2023/24,101,12,bookmaker,0.07990660749467103
2023/24,102,12,bookmaker,0.3980692146385758
2023/24,103,12,bookmaker,0.2435003526048986
2023/24,104,12,bookmaker,0.07316981119783987
2023/24,105,12,bookmaker,0.21220509470028526
2023/24,106,12,bookmaker,0.14822709787287364
2023/24,107,12,bookmaker,0.13460253431728192
2023/24,108,12,bookmaker,0.16417235440344324
2023/24,109,13,bookmaker,0.2631454644071459
2023/24,110,13,bookmaker,0.0219108283341226
2023/24,111,13,bookmaker,0.04776015929293402
2023/24,112,13,bookmaker,0.26108925568269314
2023/24,113,13,bookmaker,0.20180875840762613
2023/24,114,13,bookmaker,0.19299740176145902
2023/24,115,13,bookmaker,0.25368660418324596
2023/24,116,13,bookmaker,0.3437908013182532
2023/24,117,14,bookmaker,0.1286803406062625
2023/24,118,14,bookmaker,0.2519978590668335
2023/24,119,14,bookmaker,0.20154416925487262
2023/24,120,14,bookmaker,0.35022019624877976
2023/24,121,14,bookmaker,0.1330336147214579
2023/24,122,14,bookmaker,0.6667316375596339
2023/24,123,14,bookmaker,0.17676312450580842
2023/24,124,14,bookmaker,0.12886324373118835
2023/24,125,14,bookmaker,0.13754456716928692
2023/24,126,15,bookmaker,0.14667673583424087
2023/24,127,15,bookmaker,0.04304748123139169
2023/24,128,15,bookmaker,0.15321808543790358
2023/24,129,15,bookmaker,0.478105769860943
2023/24,130,15,bookmaker,0.14636431880576625
2023/24,131,15,bookmaker,0.25451304921776535
2023/24,132,15,bookmaker,0.1489459281421784
2023/24,133,15,bookmaker,0.03182672827248945
2023/24,134,15,bookmaker,0.08806230691607819
2023/24,135,16,bookmaker,0.2185656830883832
2023/24,136,16,bookmaker,0.20761808560988707
2023/24,137,16,bookmaker,0.20740132099620232
2023/24,138,16,bookmaker,0.06947818464290414
2023/24,139,16,bookmaker,0.05128946309856068
2023/24,140,16,bookmaker,0.025181283538357378
2023/24,141,16,bookmaker,0.11932977822409908
2023/24,142,16,bookmaker,0.1240171466094436
2023/24,143,16,bookmaker,0.3352906360630655
2023/24,144,17,bookmaker,0.011708144175766391
2023/24,145,17,bookmaker,0.10804164237574741
2023/24,146,17,bookmaker,0.1467569455393659
2023/24,147,17,bookmaker,0.6125154833665956
2023/24,148,17,bookmaker,0.1503734927318626
2023/24,149,17,bookmaker,0.0800299823721556
2023/24,150,17,bookmaker,0.13416865135688505
2023/24,151,17,bookmaker,0.1426162878322867
2023/24,152,17,bookmaker,0.39481230079469676
2023/24,153,18,bookmaker,0.16695684430989172
2023/24,154,18,bookmaker,0.2853296600762041
2023/24,155,18,bookmaker,0.15027544127100934
2023/24,156,18,bookmaker,0.12808521659815464
2023/24,157,18,bookmaker,0.4535680148676935
2023/24,158,18,bookmaker,0.14184431008626291
2023/24,159,18,bookmaker,0.4401525172370283
2023/24,160,18,bookmaker,0.8579759222506802
2023/24,161,18,bookmaker,0.012809446090502418
2023/24,162,19,bookmaker,0.20006164053872613
2023/24,163,19,bookmaker,0.31463947130403974
2023/24,164,19,bookmaker,0.04348455161298271
2023/24,165,19,bookmaker,0.25525222270488357
2023/24,166,19,bookmaker,0.22780495853210836
2023/24,167,19,bookmaker,0.17476225230852457
2023/24,168,19,bookmaker,0.17918572667202165
2023/24,169,19,bookmaker,0.053792228413474835
2023/24,170,19,bookmaker,0.11203201923633531
2023/24,171,20,bookmaker,0.15199113453868485
2023/24,172,20,bookmaker,0.3881392107156209
2023/24,173,20,bookmaker,0.30210851684404827
2023/24,174,20,bookmaker,0.21527783720079796
2023/24,175,20,bookmaker,0.1303442880280908
2023/24,176,20,bookmaker,0.01268803526333607
2023/24,177,20,bookmaker,0.033857199104246914
2023/24,178,20,bookmaker,0.14564144995934353
2023/24,179,20,bookmaker,0.045721512022433776
2023/24,180,20,bookmaker,0.13747797354597296
2023/24,181,21,bookmaker,0.06955420222174054
2023/24,182,21,bookmaker,0.22593849624952314
2023/24,183,21,bookmaker,0.4395986693619119
2023/24,184,21,bookmaker,0.2115663178243427
2023/24,185,21,bookmaker,0.18855969556036797
2023/24,186,21,bookmaker,0.1813103507406476
2023/24,187,21,bookmaker,0.16620427264639084
2023/24,188,21,bookmaker,0.06748683831657859
2023/24,189,21,bookmaker,0.17510362946177133
2023/24,190,22,bookmaker,0.3108508919654761
2023/24,191,22,bookmaker,0.4103023196890793
2023/24,192,22,bookmaker,0.05728179746857123
2023/24,193,22,bookmaker,0.07791430714671904
2023/24,194,22,bookmaker,0.1466623147823317
2023/24,195,22,bookmaker,0.04130616535595668
2023/24,196,22,bookmaker,0.16344346147569921
2023/24,197,22,bookmaker,0.12844679930048902
2023/24,198,22,bookmaker,0.6285523303075893
2023/24,199,23,bookmaker,0.03659540274669783
2023/24,200,23,bookmaker,0.13645010146506706
2023/24,201,23,bookmaker,0.17247089919521275
2023/24,202,23,bookmaker,0.1837670711460105
2023/24,203,23,bookmaker,0.15730577691371844
2023/24,204,23,bookmaker,0.2706673160771882
2023/24,205,23,bookmaker,0.1287608044305642
2023/24,206,23,bookmaker,0.5843181387740073
2023/24,207,23,bookmaker,0.226335473645398
2023/24,208,24,bookmaker,0.21910841338123524
2023/24,209,24,bookmaker,0.23186239549729656
2023/24,210,24,bookmaker,0.11155295536288805
2023/24,211,24,bookmaker,0.1800896172922807
2023/24,212,24,bookmaker,0.1543588746374203
2023/24,213,24,bookmaker,0.20843503435862518
2023/24,214,24,bookmaker,0.18981197167038263
2023/24,215,24,bookmaker,0.0491861458149732
2023/24,216,24,bookmaker,0.16273283498918492
2023/24,217,25,bookmaker,0.07611043610465638
2023/24,218,25,bookmaker,0.13782657969808293
2023/24,219,25,bookmaker,0.009922925601049543
2023/24,220,25,bookmaker,0.10833343965981136
2023/24,221,25,bookmaker,0.028617929007220946
2023/24,222,25,bookmaker,0.1574064777003551
2023/24,223,25,bookmaker,0.29008501699477335
2023/24,224,25,bookmaker,0.17801781922499166
2023/24,225,25,bookmaker,0.036511306465520504
2023/24,226,26,bookmaker,0.06849162983955286
2023/24,227,26,bookmaker,0.12280723108299121
2023/24,228,26,bookmaker,0.18180672937527026
2023/24,229,26,bookmaker,0.3182894785016844
2023/24,230,26,bookmaker,0.13273649476991797
2023/24,231,26,bookmaker,0.1347397185826742
2023/24,232,26,bookmaker,0.013044363279174674
2023/24,233,26,bookmaker,0.07679829362018473
2023/24,234,26,bookmaker,0.10747615055445137
2023/24,235,27,bookmaker,0.6362955395541285
2023/24,236,27,bookmaker,0.2697982140873805
2023/24,237,27,bookmaker,0.2572207570798926
2023/24,238,27,bookmaker,0.021899901846155024
2023/24,239,27,bookmaker,0.14805437392801546
2023/24,240,27,bookmaker,0.36514822328720675
2023/24,241,27,bookmaker,0.18498806447150243
2023/24,242,27,bookmaker,0.2869962508188202
2023/24,243,27,bookmaker,0.22056556232773505
2023/24,244,28,bookmaker,0.17081229404769527
2023/24,245,28,bookmaker,0.6262645143897303
2023/24,246,28,bookmaker,0.08830903277197776
2023/24,247,28,bookmaker,0.2095901489050403
2023/24,248,28,bookmaker,0.104552321476725
2023/24,249,28,bookmaker,0.38197002664391155
2023/24,250,28,bookmaker,0.059084371860774434
2023/24,251,28,bookmaker,0.22250354589194737
2023/24,252,28,bookmaker,0.3920203951363432
2023/24,253,29,bookmaker,0.19149354522945036
2023/24,254,29,bookmaker,0.12789103910075
2023/24,255,29,bookmaker,0.14683628626790438
2023/24,256,29,bookmaker,0.019664859840421156
2023/24,257,29,bookmaker,0.18359217771852115
2023/24,258,29,bookmaker,0.07162092304054288
2023/24,259,29,bookmaker,0.031683596806113504
2023/24,260,29,bookmaker,0.12211957274090705
2023/24,261,29,bookmaker,0.022269632617035386
2023/24,262,30,bookmaker,0.1534545292753786
2023/24,263,30,bookmaker,0.610375828874805
2023/24,264,30,bookmaker,0.11301202471071967
2023/24,265,30,bookmaker,0.16050264779238102
2023/24,266,30,bookmaker,0.22824892370315014
2023/24,267,30,bookmaker,0.06439873360309434
2023/24,268,30,bookmaker,0.13168551464509434
2023/24,269,30,bookmaker,0.4539081989828062
2023/24,270,30,bookmaker,0.1297006720737507
2023/24,271,31,bookmaker,0.1954727060963029
2023/24,272,31,bookmaker,0.08938259747471114
2023/24,273,31,bookmaker,0.32788550683562206
2023/24,274,31,bookmaker,0.1650768667011893
2023/24,275,31,bookmaker,0.4824845250133628
2023/24,276,31,bookmaker,0.06393375005043392
